AGRESSION_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$固惫-高矫内 傈里;;;;;;;;;;;x
AGRESSION_WAR_AUSTRIAN_EMPIRE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_BRITISH_RAJ_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_CHINA_REUNIFICATION;$ORDER$吝惫 烹老傈里;;;;;;;;;;;x
AGRESSION_WAR_COLONIAL_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_COLONIAL_RECONQUEST_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_CONCESSION_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_COLONIAL_WAR_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_CONQUEST_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_DISMANTLE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_DISMANTLE_NAME_USA_RUS;力3瞒 技拌措傈;;;;;;;;;;;x
AGRESSION_WAR_DISMANTLE_NAME_RUS_USA;力3瞒 技拌措傈;;;;;;;;;;;x
AGRESSION_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 惯沫傈里;;;;;;;;;;;x
AGRESSION_WAR_FREE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_GUNBOAT_NAME;$ORDER$$FIRST_COUNTRY$狼 $SECOND_COUNTRY$ 俺涝;;;;;;;;;;;x
AGRESSION_WAR_GUNBOAT_NAME_ENG_CHI;$ORDER$酒祈 傈里;;;;;;;;;;;x
AGRESSION_WAR_GUNBOAT_NAME_FRA_MEX;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_HOLY_LAND_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 饭馆飘傈里;;;;;;;;;;;x
AGRESSION_WAR_HUMILIATE_NAME_IDO_MSY;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_HUMILIATE_NAME_MSY_IDO;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_HUMILIATE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 康配盒里;;;;;;;;;;;x
AGRESSION_WAR_SANCTIONS_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 豪尖傈里;;;;;;;;;;;x
AGRESSION_WAR_INDEPENDENCE_NAME;$ORDER$$FIRST_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
AGRESSION_WAR_LIBERATE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 馆力惫林狼傈里;;;;;;;;;;;x
AGRESSION_WAR_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_PROTECTORATE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_ENG_IRE;$ORDER$酒老罚靛 刀赋傈里;;;;;;;;;;;x
AGRESSION_WAR_PUPPET_NAME_TUR_ROM;$ORDER$风付聪酒 刀赋傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_CUT_DOWN_TO_SIZE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_RELEASE_PUPPET_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$敲扼鸥 傈里;;;;;;;;;;;x
AGRESSION_WAR_RUDEBOI_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 己傈;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME;$ORDER$$FIRST_COUNTRY$狼 $STATE$ 魔帆傈里;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_DAI_SVI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_DAI_SVI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_DAI_SVI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
AGRESSION_CIVIL_WAR_NAME_DAI_SVI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_SVI_DAI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_FRA_ALG;$ORDER$海飘巢 傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ALG_FRA;$ORDER$海飘巢 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_DAI_SVI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_SVI_DAI;$ORDER$海飘巢 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_FRA_ALG;$ORDER$舅力府 傈里;;;;;;;;;;;x
AGRESSION_WAR_RESTORE_ORDER_NAME_ALG_FRA;$ORDER$舅力府 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_PAK_HND;$ORDER$牢档-颇虐胶藕 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_HND_PAK;$ORDER$牢档-颇虐胶藕 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_ISR_PAL;$ORDER$吝悼 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_PAL_ISR;$ORDER$吝悼 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_EGY_ISR_EGY;$ORDER$扼付窜 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_EGY_ISR_ISR;$ORDER$胯虐仟福 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_UAR_ISR_ISR;$ORDER$胯虐仟福 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_CORE_NAME_UAR_ISR_UAR;$ORDER$扼付窜 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_TAKE_SPHERE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_UNIFICATION_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME;$ORDER$$FIRST_COUNTRY$ 郴傈;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_CSA_CSA;$ORDER$合何狼 魔帆;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_CSA_USA;$ORDER$巢何狼 馆鄂;;;;;;;;;;;x
NORMAL_CIVIL_WAR_NAME_USA_FSA;$ORDER$巢合傈里;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_CUT_DOWN_TO_SIZE_WAR_NAME_RUS_TUR;$ORDER$农覆 傈里;;;;;;;;;;;x
NORMAL_UNIFICATION_HUMILIATE_NAME;$FIRST_COUNTRY$-$SECOND_COUNTRY$ 屈力傈里;;;;;;;;;;;x
NORMAL_WAR_ADD_SPHERE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_ADD_SPHERE_NAME_ENG_CHI;$ORDER$酒祈 傈里;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME;$ORDER$$FIRST_COUNTRY$ 秦规傈里;;;;;;;;;;;x
NORMAL_WAR_ALL_CORES_NAME_USA_MEX;$ORDER$固惫-高矫内 傈里;;;;;;;;;;;x
NORMAL_WAR_AUSTRIAN_EMPIRE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_BOXER_NAME;$ORDER$狼拳窜狼 抄;;;;;;;;;;;x
NORMAL_WAR_BRITISH_RAJ_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_CHINA_REUNIFICATION;$ORDER$吝惫 烹老傈里;;;;;;;;;;;x
NORMAL_WAR_COLONIAL_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 侥刮瘤傈里;;;;;;;;;;;x
NORMAL_WAR_COLONIAL_NAME_ENG_CYP;$ORDER$$SECOND_COUNTRY$ 困扁;;;;;;;;;;;x
NORMAL_WAR_COLONIAL_RECONQUEST_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 犁沥汗傈里;;;;;;;;;;;x
NORMAL_WAR_CONCESSION_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME;$ORDER$$SECOND_COUNTRY$ 沥汗傈里;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_CONQUEST_NAME_PAL_ISR;$ORDER$吝悼傈里;;;;;;;;;;;x
NORMAL_WAR_DISMANTLE_NAME_USA_RUS;力3瞒 技拌措傈;;;;;;;;;;;x
NORMAL_WAR_DISMANTLE_NAME_RUS_USA;力3瞒 技拌措傈;;;;;;;;;;;x
NORMAL_WAR_CUT_DOWN_TO_SIZE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_DISMANTLE_NAME;$ORDER$$SECOND_COUNTRY$ 秦眉傈里;;;;;;;;;;;x
NORMAL_WAR_FREE_ALLIED_CORE_NAME;$ORDER$$COUNTRY$ 汗盔傈里;;;;;;;;;;;x
NORMAL_WAR_INSTALL_NEW_GOV_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
AGRESSION_WAR_INSTALL_NEW_GOV_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_FREE_BALKANS_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 惯沫傈里;;;;;;;;;;;x
NORMAL_WAR_FREE_NAME;$ORDER$$COUNTRY$ 秦规傈里;;;;;;;;;;;x
NORMAL_WAR_GUNBOAT_NAME;$ORDER$$SECOND_COUNTRY$ 俺涝;;;;;;;;;;;x
NORMAL_WAR_GUNBOAT_NAME_ENG_CHI;$ORDER$酒祈 傈里;;;;;;;;;;;x
NORMAL_WAR_GUNBOAT_NAME_FRA_MEX;$ORDER$其捞胶飘府 傈里;;;;;;;;;;;x
NORMAL_WAR_HOLY_LAND_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 饭馆飘傈里;;;;;;;;;;;x
NORMAL_WAR_HUMILIATE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_SANCTIONS_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 豪尖傈里;;;;;;;;;;;x
NORMAL_WAR_INDEPENDENCE_NAME;$ORDER$$FIRST_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_LIBERATE_NAME;$ORDER$$COUNTRY$ 秦规傈里;;;;;;;;;;;x
NORMAL_WAR_MONROE_DOCTRINE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_NAME_ENG_USA;$ORDER$康惫-固惫 傈里;;;;;;;;;;;x
NORMAL_WAR_PROTECTORATE_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME;$ORDER$$SECOND_COUNTRY$ 鲍汾拳傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_IRE;$ORDER$酒老罚靛 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_ORA;$ORDER$焊绢 傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_TRN;$ORDER$焊绢 傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_EGY;$ORDER$悼规 困扁;;;;;;;;;;;x
NORMAL_WAR_PUPPET_NAME_TUR_ROM;$ORDER$风付聪酒 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_AMERICA_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_COLONIAL_WAR_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_RESTORE_ORDER_NAME_ARG_ENT;$ORDER$敲扼鸥 傈里;;;;;;;;;;;x
NORMAL_WAR_RUDEBOI_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_SAHEL_JIHAD_NAME;$ORDER$$FIRST_COUNTRY$ 己傈;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME;$ORDER$$STATE$ 秦规傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_CHL_BOL;$ORDER$怕乞剧 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_CHL_PEU;$ORDER$怕乞剧 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_USA_MEX_MEX;$ORDER$高矫内-固惫 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_CORE_NAME_USA_MEX_USA;$ORDER$固惫-高矫内 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME;$ORDER$$STATE$ 沥汗傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_CHL_BOL;$ORDER$怕乞剧 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_CHL_PEU;$ORDER$怕乞剧 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_ORA;$ORDER$焊绢 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_QNG;$ORDER$酒祈 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_TRN;$ORDER$焊绢 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_ENG_USA;$ORDER$$SECOND_COUNTRY$ 刀赋傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_USA_MEX_MEX;$ORDER$高矫内-固惫 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_NAME_USA_MEX_USA;$ORDER$固惫-高矫内 傈里;;;;;;;;;;;x
NORMAL_WAR_RELEASE_PUPPET_NAME;$ORDER$$FIRST_COUNTRY$-$SECOND_COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_TAKE_SPHERE_NAME;$ORDER$$COUNTRY$ 傈里;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_ANNEX_NAME;$ORDER$$SECOND_COUNTRY$ 秦规傈里;;;;;;;;;;;x
NORMAL_WAR_UNIFICATION_NAME;$ORDER$$STATE$ 秦规傈里;;;;;;;;;;;x
