Estado Novo;신국가당;;;;;;;;;;;x
Independence Party;독립당;;;;;;;;;;;x
Congress Nationalist Party;의회민족당;;;;;;;;;;;x
Taiwan Independence Party;대만 독립당;;;;;;;;;;;x
Communist Party Reformist;공산당 개혁파;;;;;;;;;;;x
Sabah United;사바 통합당;;;;;;;;;;;x
Sabah Coalition for Progress;사바 진보연합;;;;;;;;;;;x
Sabah Conservatives;사바 보수당;;;;;;;;;;;x
Coalition for Democracy;민주연합;;;;;;;;;;;x
Worker's Union;노동연합;;;;;;;;;;;x
Sabah Progressive Party;사바 진보당;;;;;;;;;;;x
Popular Front;대중전선;;;;;;;;;;;x
Justice Movement;정의운동;;;;;;;;;;;x
Sarawak Conservative Party;사라왁 보수당;;;;;;;;;;;x
Liberal Malays;말레이 자유당;;;;;;;;;;;x
Labour Front;노동전선;;;;;;;;;;;x
Onwards Sarawak;사라왁 전진당;;;;;;;;;;;x
Sarawak's People's Party;사라왁 인민당;;;;;;;;;;;x
Sarawak First;사라왁 제일당;;;;;;;;;;;x
Stability & Order Party;안정질서당;;;;;;;;;;;x
Sarawak Marxist Union;사라왁 마르크스연합;;;;;;;;;;;x
Sarawak Independence Party;사라왁 독립당;;;;;;;;;;;x
Chinese Unification Party;중국통합당;;;;;;;;;;;x
People's Action Party;인민행동당;;;;;;;;;;;x
National Party;국민당;;;;;;;;;;;x
UN Administration;국제연합 위원회;;;;;;;;;;;x
Franco Nationalists;프랑코 국민당;;;;;;;;;;;x
Ceylon National Congress;실론 국민회의;;;;;;;;;;;x
Sri Lanka Freedom Party;스리랑카 자유당;;;;;;;;;;;x
Democratic Unionist Party;민주연합당;;;;;;;;;;;x
Kuomintang;국민당;;;;;;;;;;;x
Democratic Progressive;민주진보당;;;;;;;;;;;x
Tamil Tigers;타밀의 호랑이;;;;;;;;;;;x
Conservative-Liberal Coalition;보수주의-자유주의 정당연합;;;;;;;;;;;x
Moderate Republicans;중도공화당;;;;;;;;;;;x
Johnson Democrats;존슨 민주당;;;;;;;;;;;x
Trumpist Republicans;트럼프 공화당;;;;;;;;;;;x
Front National;국민전선;;;;;;;;;;;x
Freedom Front Plus;자유전선+;;;;;;;;;;;x
AEB;아프리카너 통합운동;;;;;;;;;;;x
National Party for Liberation;자유해방당;;;;;;;;;;;x
Freedom & Justice Party;자유정의당;;;;;;;;;;;x
Labour Front;노동전선;;;;;;;;;;;x
Democractic Nation Coalition;민주국민연합;;;;;;;;;;;x
People's Party;인민당;;;;;;;;;;;x
Yoruba Rights;요루바의 권리;;;;;;;;;;;x
People's Congress Party;인민회의당;;;;;;;;;;;x
Yorubaland Independence Party;요루바 독립당;;;;;;;;;;;x
Yugoslav Radical Union;유고슬라비아 급진연합;;;;;;;;;;;x
Union of Chinese Nationalists;중국 범람연맹;;;;;;;;;;;x
CNDCA;중국 민주건국회;;;;;;;;;;;x
Indonesian National Party;인도네시아 국민당;;;;;;;;;;;x
Democratic Party;민주당;;;;;;;;;;;x
Communist Party Marxist;공산당 마르크스주의파;;;;;;;;;;;x
Moderates;중도당;;;;;;;;;;;x
Conservatives;보수당;;;;;;;;;;;x
Liberals;자유당;;;;;;;;;;;x
Socialists;사회당;;;;;;;;;;;x
Progressives;진보당;;;;;;;;;;;x
Populists;대중당;;;;;;;;;;;x
Traditionalists;전통당;;;;;;;;;;;x
Communists;공산당;;;;;;;;;;;x
Nationalists;민족당;;;;;;;;;;;x
Market Socialists;시장사회당;;;;;;;;;;;x
Taiwan Solidarity Union;대만 단결연맹;;;;;;;;;;;x
party_populist_0_chinese_DAI;대중당;;;;;;;;;;;x
Communist Party of China Maoist;중국 공산당 마오주의파;;;;;;;;;;;x
Radical Democratic Party;급진민주당;;;;;;;;;;;x
Centre Union;중도연합;;;;;;;;;;;x
Communist Party (Reformers);공산당 개혁파;;;;;;;;;;;x
East African National Congress;동아프리카 민족회의;;;;;;;;;;;x
Les Republicains;공화당;;;;;;;;;;;x
GUSR;단결 과달루페 연대책임당;;;;;;;;;;;x
Mouvement Socialiste Guadeloupen;과달루페 사회운동;;;;;;;;;;;x
PPDG;갈리치아 인민당;;;;;;;;;;;x
Divers Droite;혼합우파당;;;;;;;;;;;x
Parti Traditionaliste;전통당;;;;;;;;;;;x
Communiste Guadeloupen;과달루페 공산당;;;;;;;;;;;x
Divers Guache;혼합좌파당;;;;;;;;;;;x
Union Republicaine de la Guyane;가이아나 공화당;;;;;;;;;;;x
Action Democratique Guyanaise;가이아나 민주당;;;;;;;;;;;x
Parti Socialiste Guyanais;가이아나 사회당;;;;;;;;;;;x
Mouvement Democrate;민주운동;;;;;;;;;;;x
Parti Traditionaliste Guyanais;가이아나 전통당;;;;;;;;;;;x
Parti Communiste Guyanais;가이아나 공산당;;;;;;;;;;;x
MDES;탈식민해방운동;;;;;;;;;;;x
Communist Party of Hawai'i - Reformist;하와이 공산당 개혁파;;;;;;;;;;;x
Parti Communiste Martiniquais;마르티니크 공산당;;;;;;;;;;;x
Batir le Pays Martinique;마르티니크 국가건설당;;;;;;;;;;;x
Here ai'a;섬 사랑당;;;;;;;;;;;x
Tahoera'a Huiraatira;인민연대;;;;;;;;;;;x
O Porinetia To Tatou Ai'a;우리 모두의 조국 폴리네시아;;;;;;;;;;;x
Fetia Api;새로운 별;;;;;;;;;;;x
Te E'a 'Api No Porinetia;폴리네시아로의 길;;;;;;;;;;;x
Aia Api;새로운 땅;;;;;;;;;;;x
Tapura Huiraatira;자치주의자 연대;;;;;;;;;;;x
Tavini Huiraatira;인민의 하인;;;;;;;;;;;x
Te Ora 'Api o Porinetia;폴리네시아의 평화로운 삶;;;;;;;;;;;x
Heuira - Les Verts;녹색당;;;;;;;;;;;x
Mana te nuna'a;인민의 힘;;;;;;;;;;;x
Union Centriste;중도연합;;;;;;;;;;;x
Parti Socialiste;사회당;;;;;;;;;;;x;
Parti Communiste Reunionnais;레위니옹 공산당;;;;;;;;;;;x
Rhodesia Party;로디지아당;;;;;;;;;;;x
National Action;민족행동;;;;;;;;;;;x
UMP;대중운동연합;;;;;;;;;;;x;
LVPWF;왈리스푸투나 자유당;;;;;;;;;;;x
Lua Kae Tahi;프랑스인 민주연합;;;;;;;;;;;x
Alliance de Wallis et Futuna;왈리스푸투나동맹;;;;;;;;;;;x
Mouvement Democrate;민주운동;;;;;;;;;;;x
Nouveau Centre;신중도당;;;;;;;;;;;x
USPWF;왈리스푸투나 사회연합;;;;;;;;;;;x
Haofaki tou Fenua;내 나라여 안녕;;;;;;;;;;;x
National Liberation Front;민족해방전선;;;;;;;;;;;x
Labour Renewal Party;노동개혁당;;;;;;;;;;;x
PSTU;통합사회노동당;;;;;;;;;;;x
English National Party;잉글랜드 국민당;;;;;;;;;;;x
Socialist Workers Party;사회노동당;;;;;;;;;;;x
Alliance Party;동맹당;;;;;;;;;;;x
Christian Democratic and Flemish;기독교민주당과 플란데런인;;;;;;;;;;;x
Open Vld;열린 플란데런인 자유민주당;;;;;;;;;;;x
Socialist Party Differently;사회당;;;;;;;;;;;x
Groen;녹색당;;;;;;;;;;;x
New Flemish Alliance;신플란데런 동맹;;;;;;;;;;;x
Flemish Traditionalists;플란데런인 전통주의자;;;;;;;;;;;x
KPB;벨기에 공산당;;;;;;;;;;;x
Flemish Interest;플란데런인의 이익;;;;;;;;;;;x
Liberal Conservative Reformers;자유보수개혁당;;;;;;;;;;;x
Free Democratic Party;자유민주당;;;;;;;;;;;x
Free Voters Party;자유유권자당;;;;;;;;;;;x
Party of Democratic Socialism;민주사회당;;;;;;;;;;;x
The Left Party;좌파당;;;;;;;;;;;x
The Greens;녹색당;;;;;;;;;;;x
Alliance 90/The Greens;동맹 90/녹색당;;;;;;;;;;;x
Socialist Reich Party;사회풍요당;;;;;;;;;;;x
Party of Bible-abiding Christians;성경을 지키는 그리스도인;;;;;;;;;;;x
Alliance C;독일을 위한 기독교도;;;;;;;;;;;x
Alternative for Germany;독일을 위한 대안;;;;;;;;;;;x
Family Party of Germany;독일 가족당;;;;;;;;;;;x
The Right Party;우파당;;;;;;;;;;;x
SED Reformists;독일 사회주의통일당 개혁파;;;;;;;;;;;x
Aontu;단결당;;;;;;;;;;;x
Independent Alliance;독립동맹;;;;;;;;;;;x
Workers' Party Reformist;노동당 개혁파;;;;;;;;;;;x
Pakatan Harapan;희망동맹;;;;;;;;;;;x
KPD;독일 공산당;;;;;;;;;;;x
Socialist Alternative Movement;사회대안운동;;;;;;;;;;;x
Centrist Coalition;중도주의 정당연합;;;;;;;;;;;x
Citizens;시민당;;;;;;;;;;;x
PSOE (Communist faction);에스파냐 사회노동당;;;;;;;;;;;x
Pan Arab Nationalists;범아랍민족주의당;;;;;;;;;;;x
Union Party;통합당;;;;;;;;;;;x
Arab Market Socialists;아랍 시장사회당;;;;;;;;;;;x
British National Party;영국 국민당;;;;;;;;;;;x
Communist Party of Britain;영국 공산당;;;;;;;;;;;x
Socialist Workers Party;사회노동당;;;;;;;;;;;x
Reformist Movement;개혁운동;;;;;;;;;;;x
Reformist Movement - Liberal;개혁운동 자유파;;;;;;;;;;;x
Ecolo;생태당;;;;;;;;;;;x
Humanist Democratic Centre;인본주의 민주중심;;;;;;;;;;;x
Rally Wallonia;왈롱인 연대;;;;;;;;;;;x
General People's Congress;보통인민회의;;;;;;;;;;;x
Yemeni Socialist Party;예멘 사회당;;;;;;;;;;;x
