late_21st_century_tanks_desc;세기말에 생산된 전차는 매우 진보했습니다.;;;;;;;;;;;;x;
late_21st_century_antitanks;미래 대전차무기;;;;;;;;;;;;x;
late_21st_century_antitanks_desc;세기말에 생산된 대전차무기는 매우 진보했습니다.;;;;;;;;;;;;x;
jet_powered_aircraft;제트기;;;;;;;;;;;;x;
jet_powered_aircraft_desc;제트 추진력을 사용하는 항공기는 기존 프로펠러 추진 항공기의 2배 이상의 속도로 이동할 수 있습니다.;;;;;;;;;;;;x;
jet_powered_aircraft;제트기;;;;;;;;;;;;x;
jet_powered_aircraft_desc;제트 추진력을 사용하는 항공기는 기존 프로펠러 추진 항공기의 2배 이상의 속도로 이동할 수 있습니다.;;;;;;;;;;;;x;
second_gen_jet_aircraft;2세대 제트기;;;;;;;;;;;;x;
second_gen_jet_aircraft_desc;1950년대 후반의 제트기는 더욱 안정적이고 연료 효율이 높아졌습니다.;;;;;;;;;;;;x;
sam_system;지대공미사일 대책;;;;;;;;;;;;x;
sam_system_desc;지대공미사일 대책은 조종사들이 지대공미사일을 회피하는 데 도움을 줍니다.;;;;;;;;;;;;x;
third_gen_jet_aircraft;3세대 제트기;;;;;;;;;;;;x;
third_gen_jet_aircraft_desc;1960년대 후반의 제트기는 훨씬 더 높이 날 수 있습니다.;;;;;;;;;;;;x;
modern_military_aircraft;현대 군용기;;;;;;;;;;;;x;
modern_military_aircraft_desc;항공기 설계가 발전하면서 제트기는 수직으로 이륙할 수 있고 헬리콥터는 시속 200킬로미터가 넘는 속도로 비행할 수 있습니다.;;;;;;;;;;;;x;
fourth_gen_jet_aircraft;4세대 제트기;;;;;;;;;;;;x;
fourth_gen_jet_aircraft_desc;1990년대 제트기는 더 많은 화물을 싣고 비행할 수 있습니다.;;;;;;;;;;;;x;
sixth_gen_jet_aircraft;6세대 제트기;;;;;;;;;;;;x;
sixth_gen_jet_aircraft_desc;6세대 제트기는 강력한 기계들입니다.;;;;;;;;;;;;x;
post_ww2_thought;제2차 세계대전 이후 군사전략;;;;;;;;;;;;x;
post_ww2_thought_desc;제2차 세계대전 이후의 군사전략은 군대 내 다양한 부서 간의 통합과 조정에 초점을 맞춥니다.;;;;;;;;;;;;x;
proxy_war_thought;대리전 전략;;;;;;;;;;;;x;
proxy_war_thought_desc;대리전은 현지의 꼭두각시들을 사용해 간접적으로 싸우는 전쟁입니다.;;;;;;;;;;;;x;
cnbc_strategy;대량살상무기 전략;;;;;;;;;;;;x;
cnbc_strategy_desc;군대가 대량살상무기를 사용해 방어태세를 갖춥니다.;;;;;;;;;;;;x;
joint_chiefs_of_staff;합동참모본부;;;;;;;;;;;;x;
joint_chiefs_of_staff_strategy_desc;군종끼리의 조정은 우리 군이 전투에 더 효과적일 수 있도록 도와줍니다.;;;;;;;;;;;;x;
rapid_escalation;신속한 단계적 확대;;;;;;;;;;;;x;
rapid_escalation_desc;군부가 모든 병사가 24시간 내에 완전한 전투준비태세에 도달할 수 있도록 훈련받는 신속한 단계적 확대 전략을 채택했습니다.;;;;;;;;;;;;x;
21st_century_tactics;21세기형 군사전략;;;;;;;;;;;;x;
21st_century_tactics_desc;21세기형 군사전략은 장기전보다는 신속한 타격에 초점을 맞춥니다.;;;;;;;;;;;;x;
network_integration;통신망 통합;;;;;;;;;;;;x;
network_integration_desc;사이버 공간을 군사전략에 통합합니다.;;;;;;;;;;;;x;
asymmetric_warfare_invention;비대칭전;;;;;;;;;;;;x;
asymmetric_warfare_invention_desc;비대칭전;;;;;;;;;;;;x;
space_warfare;우주전;;;;;;;;;;;;x;
space_warfare_desc;우주는 무력충돌의 새로운 개척지입니다.;;;;;;;;;;;;x;
space_warfare;우주전;;;;;;;;;;;;x;
space_warfare_desc;우주는 무력충돌의 새로운 개척지입니다.;;;;;;;;;;;;x;
future_war_tactics;미래 전략;;;;;;;;;;;;x;
future_war_tactics_desc;미래 전략;;;;;;;;;;;;x;
modern_shipyard_invention;전후 조선기술;;;;;;;;;;;;x;
modern_shipyard_invention_desc;현대적인 조선 기술을 통해 피해에 더 잘 견디는 선박을 건조할 수 있습니다.;;;;;;;;;;;;x;
artificial_island_invention;해군산업 전문화;;;;;;;;;;;;x;
artificial_island_invention_desc;조선기사들의 전문화를 통해 더 나은 배를 건조할 수 있습니다.;;;;;;;;;;;;x;
anti_ship_missiles_invention;대함대책;;;;;;;;;;;;x;
anti_ship_missiles_invention_desc;'대함조치'는 적 함정에 대항해 사용할 수 있는 미사일입니다. 로켓엔진을 통해 동력을 얻으며 더 먼 곳의 적 함선을 더 세게 타격할 수 있습니다.;;;;;;;;;;;;x;
submarine_base_invention;현대 잠수함 건조;;;;;;;;;;;;x;
submarine_base_invention_desc;제2차 세계대전의 경험을 바탕으로 조선기사들이 잠수함을 더욱 효과적으로 건조할 수 있습니다.;;;;;;;;;;;;x;
marine_radar_invention;고급 경보해상탐지기;;;;;;;;;;;;x;
marine_radar_invention_desc;한층 발전한 경보해상탐지기들은 함선을 향하는 무기들에 대해 경고를 전해줍니다.;;;;;;;;;;;;x;
anti_ship_balistic_missiles_invention;현대 대함미사일;;;;;;;;;;;;x;
anti_ship_balistic_missiles_invention_desc;이 미사일들은 더 빠르며 더 큰 폭발력을 가집니다.;;;;;;;;;;;;x;
naval_warfare_center_invention;해군사령부;;;;;;;;;;;;x;
naval_warfare_center_invention_desc;해군사령부는 해군 의사결정을 집중화하고 간소화합니다.;;;;;;;;;;;;x;
anti_ship_ballistic_missile_invention;현대 대함탄도미사일;;;;;;;;;;;;x;
anti_ship_ballistic_missile_invention_desc;이 미사일들은 더 빠르며 더 큰 폭발력을 가집니다.;;;;;;;;;;;;x;
anti_ship_ballistic_missile_invention;현대 대함탄도미사일;;;;;;;;;;;;x;
anti_ship_ballistic_missile_invention_desc;이 미사일들은 더 빠르며 더 큰 폭발력을 가집니다.;;;;;;;;;;;;x;
modern_cruiser_invention;전후 순양함;;;;;;;;;;;;x;
modern_cruiser_invention_desc;20세기 후반 전함의 노후화는 순양함을 항공모함 다음으로 가장 크고 강력한 전투원으로 만들었습니다. 순양함의 역할은 선박과 해군에 따라 다르며, 주로 방공과 해안 폭격을 포함합니다.;;;;;;;;;;;;x;
crusier_upgrade_invention;순양함 설계 향상;;;;;;;;;;;;x;
crusier_upgrade_invention_desc;20세기 후반 전함의 노후화는 순양함을 항공모함 다음으로 가장 크고 강력한 전투원으로 만들었습니다. 순양함의 역할은 선박과 해군에 따라 다르며, 주로 방공과 해안 폭격을 포함합니다.;;;;;;;;;;;;x;
modern_corvettes_invention;전후 초계함;;;;;;;;;;;;x;
modern_corvettes_invention_desc;초계함은 작은 군함으로 전통적인 '적절한 군함' 중 가장 작은 등급의 선박입니다. 초계함보다 큰 선박은 호위함에 속하며, 그보다 작은 선박은 과거에는 범선, 현대에는 선박은 해안경비함, 속공함입니다. 현대적인 관점에서, 초계함은 일반적으로 500톤에서 2000톤 사이이지만, 최근의 설계에서는 3000톤에 근접(이 경우 소형 호위함으로도 간주)하기도 합니다.;;;;;;;;;;;;x;
corvette_upgrade_invention;초계함은 설계 향상;;;;;;;;;;;;x;
corvette_upgrade_invention_desc;초계함은 작은 군함으로 전통적인 '적절한 군함' 중 가장 작은 등급의 선박입니다. 초계함보다 큰 선박은 호위함에 속하며, 그보다 작은 선박은 과거에는 범선, 현대에는 선박은 해안경비함, 속공함입니다. 현대적인 관점에서, 초계함은 일반적으로 500톤에서 2000톤 사이이지만, 최근의 설계에서는 3000톤에 근접(이 경우 소형 호위함으로도 간주)하기도 합니다.;;;;;;;;;;;;x;
modern_frigates_invention;전후 호위함;;;;;;;;;;;;x;
modern_frigates_invention_desc;현대 해군에서 호위함은 다른 군함 및 상선 보호, 특히 수륙양용원정부대인 대잠수함 전투원, 현재 진행 중인 보급집단, 상선 호송용으로 쓰입니다. '호위함' 함종은 초계함, 구축함, 순양함 심지어 전함과 흡사하게 생겼습니다.;;;;;;;;;;;;x;
frigate_upgrade_invention;호위함 설계 향상;;;;;;;;;;;;x;
frigate_upgrade_invention_desc;현대 해군에서 호위함은 다른 군함 및 상선 보호, 특히 수륙양용원정부대인 대잠수함 전투원, 현재 진행 중인 보급집단, 상선 호송용으로 쓰입니다. '호위함' 함종은 초계함, 구축함, 순양함 심지어 전함과 흡사하게 생겼습니다.;;;;;;;;;;;;x;
modern_destroyers_invention;전후 구축함;;;;;;;;;;;;x;
modern_destroyers_invention_desc;전후 유도미사일이 등장함에 따라 그때까지 전함이나 순양함이 담당했던 수상전투원의 역할이 구축함에 맡겨졌습니다. 그 결과 더 크고 강력한 유도미사일 구축함의 자체 운용이 가능해졌습니다.;;;;;;;;;;;;x;
destroyer_upgrade_invention;구축함 설계 향상;;;;;;;;;;;;x;
destroyer_upgrade_invention_desc;전후 유도미사일이 등장함에 따라 그때까지 전함이나 순양함이 담당했던 수상전투원의 역할이 구축함에 맡겨졌습니다. 그 결과 더 크고 강력한 유도미사일 구축함의 자체 운용이 가능해졌습니다.;;;;;;;;;;;;x;
destroyer_upgrade_invention;구축함 설계 향상;;;;;;;;;;;;x;
destroyer_upgrade_invention_desc;전후 유도미사일이 등장함에 따라 그때까지 전함이나 순양함이 담당했던 수상전투원의 역할이 구축함에 맡겨졌습니다. 그 결과 더 크고 강력한 유도미사일 구축함의 자체 운용이 가능해졌습니다.;;;;;;;;;;;;x;
nuclear_submarine_invention;핵잠수함;;;;;;;;;;;;x;
nuclear_submarine_invention_desc;핵잠수함은 원자로를 이용해 구동되는 잠수함입니다. '기존'(일반적으로 디젤-전기 동력) 잠수함에 비해 핵잠수함이 갖는 성능적 이점은 상당합니다. 핵 추진력은 공기와는 완전히 독립적이어서 재래식 잠수함과 달리 자주 수면 위로 올라올 필요가 없습니다.;;;;;;;;;;;;x;
submarine_upgrade_invention;잠수함 설계 향상;;;;;;;;;;;;x;
submarine_upgrade_invention_desc;핵잠수함은 원자로를 이용해 구동되는 잠수함입니다. '기존'(일반적으로 디젤-전기 동력) 잠수함에 비해 핵잠수함이 갖는 성능적 이점은 상당합니다. 핵 추진력은 공기와는 완전히 독립적이어서 재래식 잠수함과 달리 자주 수면 위로 올라올 필요가 없습니다.;;;;;;;;;;;;x;
vehicle_cargo_ship_invention;현대 수송선;;;;;;;;;;;;x;
vehicle_cargo_ship_invention_desc;해상수송은 주로 군사물류에서 사용하는 용어로, 무기, 차량, 병사, 물자 등 군용품의 배치를 위해 화물선을 사용하는 행위를 말합니다. 해상수송은 국가의 권력 투사 능력을 높이기 위한 군사전략적 비행기 등 다른 교통 수단을 보완합니다.;;;;;;;;;;;;x;
guided_missile_destroyers_invention;유도미사일;;;;;;;;;;;;x;
guided_missile_destroyers_invention_desc;유도미사일은 원격으로 목표물을 향할 수 있는 미사일입니다.;;;;;;;;;;;;x;
ballistic_missile_submarine_invention;21세기형 잠수함;;;;;;;;;;;;x;
ballistic_missile_submarine_invention_desc;21세기형 잠수함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
sea_control_ships_invention;21세기형 선박 설계;;;;;;;;;;;;x;
sea_control_ships_invention_desc;미래의 선박은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
magnetohydrodynamic_propulsors_invention;미래 선박 추친력;;;;;;;;;;;;x;
magnetohydrodynamic_propulsors_invention_desc;미래의 선박은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
ww2_aircraft_carrier_invention;전후 항공모함;;;;;;;;;;;;x;
ww2_aircraft_carrier_invention_desc;이러한 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
carrier_battle_group_invention;1960년대 항공모함;;;;;;;;;;;;x;
carrier_battle_group_invention_desc;1960년대 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
helicopter_carrier_invention;해군용 헬리콥터;;;;;;;;;;;;x;
helicopter_carrier_invention_desc;해군용 헬리콥터는 항공모함이 전투에 더 효과적이도록 만듭니다.;;;;;;;;;;;;x;
vertical_take_off_and_landing_invention;수직이착륙 항공기;;;;;;;;;;;;x;
vertical_take_off_and_landing_invention_desc;수직이착륙 항공기는 항공모함이 전투에 더 효과적이도록 만듭니다.;;;;;;;;;;;;x;
aircraft_carrier_invention;21세기형 항공모함;;;;;;;;;;;;x;
aircraft_carrier_invention_desc;21세기형 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
nuclear_reactors_invention;현대 원자로;;;;;;;;;;;;x;
nuclear_reactors_invention_desc;핵항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
supercarriers_invention;초대형 항공모함 설계;;;;;;;;;;;;x;
supercarriers_invention_desc;초대형 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
electromagnetic_aircraft_launch_invention;현대 항공기 사출장치;;;;;;;;;;;;x;
electromagnetic_aircraft_launch_invention_desc;항공기 사출장치를 탑재한 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
higher_density_reactor_invention;Improved 원자로 설계;;;;;;;;;;;;x;
higher_density_reactor_invention_desc;고출력 원자로를 탑재한 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
nextgen_supercarriers_invention;Improved 초대형 항공모함 설계;;;;;;;;;;;;x;
nextgen_supercarriers_invention_desc;차세대 초대형 항공모함은 전투에 훨씬 더 효과적입니다.;;;;;;;;;;;;x;
missile_guidance_system_invention;통합미사일유도체계;;;;;;;;;;;;x;
missile_guidance_system_invention_desc;통합미사일유도체계는 선박들이 원격으로 미사일을 발사하고 통제할 수 있게 해줍니다.;;;;;;;;;;;;x;
cruise_missile_invention;순항미사일유도체계;;;;;;;;;;;;x;
cruise_missile_invention_desc;순항미사일유도체계는 선박들이 원격으로 미사일을 발사하고 통제할 수 있게 해줍니다.;;;;;;;;;;;;x;
ship_defense_system_invention;현대 전함방어체계;;;;;;;;;;;;x;
ship_defense_system_invention_desc;전함방어체계는 선박들이 대함미사일로부터 스스로를 더 잘 보호할 수 있게 해줍니다.;;;;;;;;;;;;x;
plasma_gasification_invention;플라즈마 동력 대포;;;;;;;;;;;;x;
plasma_gasification_invention_desc;플라즈마 동력 대포는 선박들이 그들의 총을 더 빨리 발사할 수 있게 해줍니다.;;;;;;;;;;;;x;
battlecrusier_invention;순양전함 설계;;;;;;;;;;;;x;
battlecrusier_invention_desc;제2차 세계대전 중에 다시 전투에 투입된 순양전함 중 오직 한 종류만이 끝까지 살아남았습니다. '순양함'을 잡는 전함에 대한 관심도 새롭게 제기됐지만, 더욱 절실해진 호송선, 호위함, 항공모함, 화물선에 유리하게 전함과 전투함 건조 작업이 축소되면서 현실화된 적은 거의 없었습니다. 전후 시대에는 소련 키로프급 대형 유도미사일 순양함도 '순양전함'으로 불렸습니다.;;;;;;;;;;;;x;
