#  STRING NAME (do not change!);English;;;;;;;;;;;;x;
##;;;;;;;;;;;;;x;
# New World Order 2;;;;;;;;;;;;;x;
##;;;;;;;;;;;;;x;
# Events;;;;;;;;;;;;;x;
##;;;;;;;;;;;;;x;
winter_olympics_bid_desc;동계 올림픽은 4년에 한 번씩 열리는 중요한 국제 스포츠 행사입니다. 하계 올림픽과는 달리, 동계 올림픽은 눈과 얼음 위에서 연습하는 스포츠를 특징으로 합니다. 국가 올림픽 위원회는 그들의 국토 도시 내에서 올림픽을 개최하기 위한 입찰에 나설 것을 선택합니다. 1894년 국제올림픽위원회(IOC)가 창설된 이래 고대 그리스 올림픽의 이름을 현대 스포츠 이벤트로 성공적으로 전용한 이후, 관심 있는 도시들은 하계 올림픽이나 동계 올림픽의 개최지로 선정되기 위해 격렬해졌습니다.;;;;;;;;;;;;x;
winter_olympics_1948_title;1948 동계 올림픽;;;;;;;;;;;;x;
winter_olympics_1948_desc;1946년 9월 국제올림픽협회가 스위스 로잔에서 열린 제39차 총회에서 1948년 대회 개최지로 세인트 모리츠를 선정했습니다. 후보지는 세인트 모리츠가와 미국 레이크 플라시드였으며 세인트 모리츠가 선정된 이유는 전쟁 당시 중립을 지킨 스위스에 있었던데다, 1928년 이미 동계 올림픽을 개최했기 때문에 올림픽 개최 준비가 이전보다 단순하고 경제적일 것이라는 계산에 따름입니다. 많은 장소들의 존재하나 18개월 이내에 동계 올림픽을 조직하는 것은 여전히 어려운 과제입니다.;;;;;;;;;;;;x;
burj_khalifa_title;부르즈 할리파;;;;;;;;;;;;x;
burj_khalifa_desc;부르즈 할리파 ("할리파의 탑"), 버즈 두바이로 알려진 이 빌딩은 아랍에미리트 두바이의 초대형 고층 빌딩입니다. 829미터로 세계에서 가장 높은 인공 구조물입니다 ;;;;;;;;;;;;x;
canton_tower_title;광저우 타워;;;;;;;;;;;;x;
canton_tower_desc;광저우 텔레비전 천문 및 관광 타워로 알려진 광동 타워는 중국 광동 하이즈후 지역에 있는 600미터 높이의 다목적 관측 타워입니다. 이 탑은 2009년에 제일 높은 인공 구조물이었고, 2010년 9월 29일에 2010년 아시안 게임을 위해 운영됐다. 도쿄 스카이트리(東京 replacing)에 추월당하기 전까지 CN타워를 대체하면서 세계에서 가장 높은 타워라는 칭호를 잠시 유지했습니다.;;;;;;;;;;;;x;
shanghai_world_financial_center_title;상하이 세계금융센터;;;;;;;;;;;;x;
shanghai_world_financial_center_desc;상하이 세계금융센터는 중국 상하이 푸둥지역에 위치한 초고층 빌딩 사무실, 호텔, 회의실, 전망대, 1층 쇼핑몰 등으로 구성된 복합용도 초고층 건물입니다. 파크 하얏트 상하이는 79층부터 93층까지 174개의 객실과 스위트룸으로 구성되어 있으며 세계에서 두 번째로 높은 호텔을 이루고 있습니다.;;;;;;;;;;;;x;
cn_tower_title;캐나다타워;;;;;;;;;;;;x;
cn_tower_desc;캐나다타워는 캐나다 온타리오 토론토에 위치한 553미터 높이의 콘크리트 통신 및 관측 타워입니다. 그것은 1976년에 완공돼 당시 세계에서 가장 높은 독립 구조와 세계에서 가장 높은 탑이됐습니다. 그것은 서반구에서 가장 높은 독립 구조, 토론토의 스카이 라인의 상징적 인 상징이며 캐나다의 상징으로 연간 200 만 명 이상의 국제 방문객을 끌어 모으고 있습니다.;;;;;;;;;;;;x;
sears_tower_title;시어스타워;;;;;;;;;;;;x;
sears_tower_desc;시어스타워는 미국 일리노이주 시카고에 있는 108층 442m의 초고층 건물입니다. 1973년 완공됐을 때, 그것은 뉴욕에 있는 월드 트레이드 센터 타워를 뛰어넘어 거의 25년 동안 유지됐던 이름인 세계에서 가장 높은 빌딩이 됐습니다. 윌리스 타워는 미국에서 두 번째로 높고 세계에서 12번째로 높은 건물입니다. 매년 백만 명 이상의 사람들이 이 전망대를 방문해서 시카고에서 가장 인기 있는 관광지 중 하나가 됩니다. 이 구조물은 윌리스 그룹에 의해 2009년에 타워의 일부 공간을 임대하는 임대계약의 일부로 이름이 바뀌었습니다.;;;;;;;;;;;;x;
world_trade_center_title;세계무역센터;;;;;;;;;;;;x;
world_trade_center_desc;완공 당시 417미터, 2미터의 세계무역센터에 있는 '쌍둥이빌딩'은 세계에서 가장 높은 건물입니다. 단지 내 다른 건물들에는 메리어트 세계무역센터, 4 WTC, 5 WTC, 6 WTC, 7 WTC가 포함됐습니다. 이 모든 건물들은 1975년에서 1985년 사이에 지어졌습니다. 이 단지는 뉴욕시 금융구에 위치하고 있으며 1만3400평방피트의 사무실 공간을 갖추고 있었다.;;;;;;;;;;;;x;
tokyo_tower_title;도쿄타워;;;;;;;;;;;;x;
tokyo_tower_desc;도쿄타워는 일본 도쿄 미나토 시바코엔 지역에 위치한 통신·관측탑입니다. 332.9미터로 일본에서 두 번째로 높은 구조물입니다. 이 구조물은 에펠탑에서 영감을 받은 격자탑으로, 항공안전 규정을 준수하기 위해 흰색과 국제 오렌지로 칠해져 있습니다.;;;;;;;;;;;;x;
tokyo_skytree_title;도쿄스카이트리;;;;;;;;;;;;x;
tokyo_skytree_desc;도쿄스카이트리는 간토 지역의 라디오 방송 사이트이다. 오래된 도쿄 타워는 고층 건물로 둘러싸여 있기 때문에 더 이상 완전한 디지털 지상파 텔레비전 방송을 제공하지 않습니다. 스카이 트리는 2012년 2월 29일에 완공됐으며, 2012년 5월 22일에 대중에게 개방됐습니다. 이 탑은 토부 철도가 자금을 댄 대규모 상업 개발 센터이자 NHK를 단장으로 하는 6개 지상파 방송사의 모임입니다. 열차는 인접한 도쿄 스카이트리역과 인근 오쉬리역에서 정차하며, 단지는 도쿄역에서 북동쪽으로 7km(4.3mi)입니다.;;;;;;;;;;;;x;
ostankino_tower_title;오스탄키노 타워;;;;;;;;;;;;x;
ostankino_tower_desc;오스탄키노 타워는 러시아 모스크바의 TV와 라디오 방송 네트워크의 모스크바 지사가 소유한 텔레비전과 라디오 타워입니다. 키가 540.1미터인 오스탄키노는 니콜라이 니키틴에 의해 디자인됐습니다. 그것은 현재 유럽에서 가장 높고 세계에서 8번째로 높은 구조입니다. 이 탑은 높이가 500m(1,600ft)를 넘은 최초의 독립 구조물이었습니다. 오스탄키노는 10월 혁명의 50주년을 기념하기 위해 만들어졌습니다. 그것은 그것이 위치한 모스크바의 오스탄키노 지역의 이름을 따서 지어졌습니다.;;;;;;;;;;;;x;
taipei_101_title;타이페이 101;;;;;;;;;;;;x;
taipei_101_desc;타이페이 101은 타이페이 세계 금융 센터로 알려진 타이페이 101로, 대만 타이페이 시에 있는 역사적인 초고층 건물입니다. 이 건물은 2004년에 공식적으로 세계에서 가장 높은 건물로 분류됐습니다.타이베이 101은 아시아 태평양 지역에서 흔히 볼 수 있는 태풍과 지진 진동에 견딜 수 있도록 고안됐습니다. 이 타워에는 튜닝된 질량 댐퍼 역할을 하는 강철 진자가 있습니다. 92층에서 87층까지 정지된 진자는 강한 돌풍에 의한 건물의 움직임을 상쇄하기 위해 방향을 틀었습니다. ;;;;;;;;;;;;x;
petronas_towers_title;페트로나스타워;;;;;;;;;;;;x;
petronas_towers_desc;페트로나스타워는 말레이시아 쿠알라룸푸르에 있는 쌍둥이 빌딩입니다. 고층빌딩협의회의 공식 정의와 순위에 따르면, 1998년부터 2004년까지 세계에서 가장 높은 빌딩이며 세계에서 가장 높은 쌍둥이 빌딩으로 남아 있습니다. 건물들은 쿠알라룸푸르와 인근 쿠알라룸푸르 타워의 랜드마크입니다.;;;;;;;;;;;;x;
abraj_al_bait_title;마카 왕립시계탑호텔;;;;;;;;;;;;x;
abraj_al_bait_desc;마카 왕립시계탑호텔은 사우디 메카에 있는 정부 소유의 대형 빌딩입니다. 이 탑들은 왕 압둘라지즈 기부 프로젝트의 일부로서, 순례자들의 요구에 맞춰 도시를 현대화하기 위해 노력하고 있습니다. 이 중앙 호텔 건물은 세계에서 가장 큰 시계 면을 가지고 있으며 세계에서 세 번째로 높은 건물이며 네 번째로 높은 프리스트랜딩 구조입니다. 이 빌딩 단지는 세계에서 가장 큰 모스크와 이슬람교의 가장 신성한 장소인 마스지드 알-하람에서 몇 미터 떨어져 있습니다. 이 단지의 개발업자와 건설업자는 사우디 최대의 건설회사인 빈라딘 그룹입니다.;;;;;;;;;;;;x;
kingdom_tower_title;지다타워;;;;;;;;;;;;x;
kingdom_tower_desc;지다타워는 현재 사우디아라비아 제다에 건설 중인 초고층 건물입니다. 제다 북쪽의 홍해를 따라 위치한 킹덤 시티로 알려진 개발 계획의 중심이자 첫 단계가 될 것입니다. 계획대로 완공되면 지다 타워는 전대미문의 높이에 도달하여 세계에서 가장 높은 빌딩이 될 것이며, 1킬로미터를 넘는 최초의 건물이 될 것입니다.;;;;;;;;;;;;x;
one_world_trade_center_title;원월드 트레이드센터;;;;;;;;;;;;x;
one_world_trade_center_desc;원월드 트러이드센터는 뉴욕 맨해튼에 있는 새로운 World Trade Center Complex의 본관을 말합니다. 이 빌딩은 서반구에서 가장 높고 세계에서 다섯 번째로 높은 고층 빌딩입니다. 104층 높이의 이 건물은 2001년 9월 11일 테러공격으로 파괴된 원래 세계무역센터의 북쪽 타워와 숫자 이름을 공유하고 있습니다.;;;;;;;;;;;;x;
shanghai_tower_title;상하이타워;;;;;;;;;;;;x;
shanghai_tower_desc;상하이타워는 상하이 푸둥 루자즈이의 거대한 고층 건물입니다. 푸둥에 인접한 3개의 초고층 건물 중 가장 높은 건물이고, 나머지 2개는 진마오 타워와 상하이 세계 금융 센터입니다. 그 건물은 높이가 약 632미터이고 128층입니다. 높은 에너지 효율성과 지속가능성을 위해 설계된 동종 구조물은 사무실, 소매 및 레저용으로 여러 개의 별도 구역을 제공합니다.;;;;;;;;;;;;x;
lotte_world_tower_title;롯데월드타워;;;;;;;;;;;;x;
lotte_world_tower_desc;롯데월드타워는 현재 한국 서울에 있는 2세대 롯데월드 단지에 건설 중인 123층, 555m2의 초고층 건물입니다. 완공되면 한반도에서 가장 높은 건물로, 세계에서 네 번째로 높은 건물이 된다.;;;;;;;;;;;;x;
international_commerce_centre_title;국제상업센터;;;;;;;;;;;;x;
international_commerce_centre_desc;국제상업센터는 홍콩 웨스트 카우룽에 위치한 108층짜리 484m 상업용 초고층 건물로, 2010년에 완공됐습니다. 구룡역 꼭대기에 있는 유니언스퀘어 계획의 일부이기도 합니다.;;;;;;;;;;;;x;
q1_title;퀸즐랜드넘버원;;;;;;;;;;;;x;
