EVTDESC1411101;1968년 스웨덴이 환경과 인간의 상호작용에 중점을 둔 국제연합 회의를 개최하자고 경제사회이사회에 제안했습니다. 경제사회이사회는 이러한 제안을 지지하는 1346호 결의안을 통과시켰습니다. 1969년, 2398호 결의안은 1972년에 회의를 소집하기로 하고 국제연합 사무총장의 보고를 의무화하면서 환경 문제에 직면한 '국가정부와 국제기구의 행동지침 임상실험 및 제공'에 초점을 맞추도록 했습니다. 스톡홀름에서 '국제연합 인간환경회의'라는 환경회의가 처음 열렸으나 화학오염, 원자폭탄 실험, 고래잡이와 같은 의제들은 거의 포함하지 않았습니다.;;;;;;;;;;;;x;
EVTDESC1411102;미국의 과학자 월러스 브로커는 과학 논문 제목에서 "지구온난화"라는 용어를 사용해 대중에게 널리 알렸습니다. 지구온난화와 기후 변화는 지구 기후 체계의 평균 온도에서 관측된 세기 규모의 상승과 이와 관련된 영향을 나타내는 용어입니다. 여러 과학적 증거들이 지구가 따뜻해지고 있다는 것을 보여줍니다. 지표면 근처 대기온도의 증가가 종종 대중 매체에 보도되는 지구온난화의 척도이지만, 1970년 이후 대부분의 에너지는 바다로 흘러 들어가 얼음을 녹이고 대륙과 대기를 따뜻하게 했습니다. 1950년대 이후 수만년에서 수천년 동안 관찰되지 않았던 많은 변화들이 관찰되고 있습니다.;;;;;;;;;;;;x;
EVTDESC1411103;기후변화에 관한 정부간 패널은 기후 변화와 그것의 정치적 경제적 영향에 대한 객관적이고 과학적인 견해를 세계에 제공하는 임무를 전담합니다. 1988년 세계기상기구와 국제연합 환경계획의 두 기구에서 처음 설립됐으며, 이후 결의안 43/53을 통해 국제연합 총회에서 승인됐습니다. IPCC는 기후변화에 관한 주요 국제협약인 국제연합 기후변화협약을 지지하는 보고서를 생산합니다. 국제연합 기후변화협약의 최종 목표는 "기후 시스템에 대한 위험한 인공적 간섭을 방지하는 수준에서 대기 중의 온실 가스 농도를 안정화"하는 것입니다. 기후변동에 관한 정부간 패널 보고서는 "인간으로 인한 기후 변화 위험의 과학적 근거, 잠재적 영향 및 적응과 완화를 위한 선택사항 이해와 관련된 과학적, 기술적, 사회 경제적 정보를 다룬다"고 설명합니다.;;;;;;;;;;;;x;
EVTDESC1411104;기후변화에 관한 정부간 패널의 첫 평가보고서는 1990년에 나왔습니다. 정책 입안자들을 위해 평가보고서를 요약하자면 인간의 활동이 온실가스의 대기 중 농도를 실질적으로 증가시키고 평균 지구 표면의 추가적인 온난화를 초래하고 있다는 것을 확신하며, 이산화탄소가 늘어난 온실 효과의 절반 이상을 차지한다고 자부합니다. 그들은 '이대로의 강도를 유지하는 시나리오'라면 21세기 동안 지구 평균 기온이 10년마다 약 섭씨 0.3도씩 상승할 것이라고 예측합니다.;;;;;;;;;;;;x;
EVTDESC1411105;오존층을 고갈시키는 물질에 관한 몬트리올 의정서는 오존 파괴의 원인이 되는 수많은 물질의 생산을 단계적으로 중단함으로써 오존층을 보호하기 위한 국제조약입니다.;;;;;;;;;;;;x;
EVTDESC1411106;히우지자네이루에서 열린 정상회의는 국제연합 회의 중에서도 규모와 관심의 범위 면에서 전례가 없을 정도로 큰 규모였습니다. 첫 지구 환경 회의로부터 20년 후, 국제연합은 정부들이 경제발전을 재고하고 대체할 수 없는 천연자원의 파괴와 지구의 오염을 막을 수 있는 방법을 찾도록 도와주려고 노력했습니다. 히우지자네이루에는 각계각층의 수십만 명이 몰렸습니다. 그들은 몇 세대에 걸쳐 건강한 행성을 보장하기 위해 다소 어려운 결정을 내리도록 지도자들을 설득했습니다. 우리의 태도와 행동의 변화가 필요한 변화를 가져올 것이라는 정상회담의 메시지는 거의 10,000명에 달하는 현장 기자들을 통해 전세계인에게 전해졌습니다. 메시지는 우리가 직면한 문제의 복잡성 및 빈곤, 부유한 사람들의 과소비가 환경에 해를 끼치는 스트레스를 준다는 것을 반영했습니다. 각국 정부는 모든 경제적 의사결정이 환경에 미치는 영향을 완전히 고려하도록 국제 및 국가 계획과 정책을 재연결할 필요성을 인식했습니다. 그리고 그 메세지는 결과를 낳아, 기업이나 정부나 마찬가지로 환경 효율화를 지도하는 원칙으로 하고 있습니다.;;;;;;;;;;;;x;
EVTDESC1411107;1996년에 발간된 기후변화에 관한 정부간 패널의 제2차 평가보고서는 기후변화에 관한 과학 및 사회경제 정보에 대한 평가입니다. 그들은 이산화탄소가 여전히 기후 변화의 인공적인 강제력에 가장 중요한 원인이 되고 있으며 인간의 활동 가능성이 미래의 지구 평균 온도 변화와 해수면 상승에 대한 예측은 지구의 기후를 일정 시간 내에 전례 없는 수준으로 변화시킬 수 있다고 말합니다.;;;;;;;;;;;;x;
EVTDESC1411108;교토 의정서는 (a)지구온난화가 존재하고 (b)인간의 이산화탄소 배출이 이를 초래했다는 전제 하에, 온실가스 감축을 주 당사자에게 위임하는 1992년 국제연합 기후변화협약을 확대하는 국제조약입니다.;;;;;;;;;;;;x;
EVTDESC1411108;교토 의정서는 (a)지구온난화가 존재하고 (b)인간의 이산화탄소 배출이 이를 초래했다는 전제 하에, 온실가스 감축을 주 당사자에게 위임하는 1992년 국제연합 기후변화협약을 확대하는 국제조약입니다.;;;;;;;;;;;;x;
EVTDESC1411109;강력한 엘니뇨 현상은 지구온난화와 결합해 역사상 가장 따뜻한 해를 만들어냅니다. 1961-90년 동안의 지구 평균 기온은 평시보다 0.52C 높았습니다.;;;;;;;;;;;;x;
EVTDESC1411110;IPCC 제3차 평가보고서는 20세기 후반의 온난화의 주요 원인이 인간의 온실 가스 배출이라는 "새로운 더 강력한 증거"를 말합니다.;;;;;;;;;;;;x;
EVTDESC1411111;코펜하겐 협정은 정부의 관점이 강하게 수렴되는 몇 가지 핵심 요소를 포함하고 있습니다. 여기에는 2015년 검토 대상이었던 최대 지구 평균 기온 상승폭을 산업화 이전보다 섭씨 2도 이하로 제한한다는 장기 목표가 포함되었습니다. 하지만, 이것을 어떻게 실천하는지에 대해서는 합의가 이루어지지 않았습니다. 또한 개발도상국에게도 온도 상승을 섭씨 1.5도 이하로 제한하는 것도 고려되었습니다.;;;;;;;;;;;;x;
EVTDESC1411115;파리 기후협약의 핵심 목표는 금세기의 지구 기온 상승을 산업화 이전보다 섭씨 2도 이상 낮게 유지함으로써 기후변화의 위협에 대한 세계적 대응을 강화하고, 기온 상승을 1.5도까지 제한하는 노력을 추진하는 것입니다.;;;;;;;;;;;;x;
four_point_five_degree;세계 평균 기온 편차: 섭씨 4.5도;;;;;;;;;;;;x;
three_degree;세계 평균 기온 편차 섭씨 3도;;;;;;;;;;;;x;
two_degree;세계 평균 기온 편차 섭씨 2도;;;;;;;;;;;;x;
one_degree;세계 평균 기온 편차 섭씨 1도;;;;;;;;;;;;x;
paris_climate_deal;파리 기후협약 조인국;;;;;;;;;;;;x;
fast_start_finance;녹색기후기금 기부국;;;;;;;;;;;;x;
copenhagen_accord;코펜하겐 협정 조인국;;;;;;;;;;;;x;
copenhagen_accord;코펜하겐 협정 조인국;;;;;;;;;;;;x;
earth_summit;기후변화협약 조인국;;;;;;;;;;;;x;
montreal_protocol;몬트리올 의정서 조인국;;;;;;;;;;;;x;
kyoto_protocol;교토 의정서 비준국;;;;;;;;;;;;x;
ipcc_member;기후변화에 관한 정부간 패널 회원국;;;;;;;;;;;;x;
montreal_protocol_title;몬트리올 의정서 조인;;;;;;;;;;;;x;
montreal_protocol_desc;오존층을 고갈시키는 물질에 관한 몬트리올 의정서는 오존 파괴의 원인이 되는 수많은 물질의 생산을 단계적으로 중단함으로써 오존층을 보호하기 위한 국제조약입니다.;;;;;;;;;;;;x;
kyoto_protocol_title;교토 의정서 비준;;;;;;;;;;;;x;
kyoto_protocol_desc;교토 의정서는 (a)지구온난화가 존재하고 (b)인간의 이산화탄소 배출이 이를 초래했다는 전제 하에, 온실가스 감축을 주 당사자에게 위임하는 1992년 국제연합 기후변화협약을 확대하는 국제조약입니다.;;;;;;;;;;;;x;
fast_start_finance_title;녹색기후기금 계획 참여;;;;;;;;;;;;x;
fast_start_finance_desc;녹색기후기금은 개발도상국이 기후 변화에 적응하고 그 피해를 완하하기 위해 설립된 기금입니다. 이 기금은 한국의 송도에 본부를 두었습니다.;;;;;;;;;;;;x;
paris_climate_deal_title;파리 기후협약 비준;;;;;;;;;;;;x;
paris_climate_deal_desc;파리 기후협약의 핵심 목표는 금세기의 지구 기온 상승을 산업화 이전보다 섭씨 2도 이상 낮게 유지함으로써 기후변화의 위협에 대한 세계적 대응을 강화하고, 기온 상승을 1.5도까지 제한하는 노력을 추진하는 것입니다.;;;;;;;;;;;;x;
